
Chosen parameter values: r = 1.0, a = 0.1, z = 1.5, e = 0.75, K = 25.0.


Final population value per unit area:
Predator, 2.01550190005783
Prey, 19.967181103536205

         334937 function calls (329744 primitive calls) in 0.702 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 threading.py:288(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:300(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:373(notify)
        1    0.000    0.000    0.000    0.000 threading.py:400(notifyAll)
        1    0.000    0.000    0.000    0.000 threading.py:423(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:515(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:542(Event)
        1    0.000    0.000    0.000    0.000 threading.py:552(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:561(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:57(_Verbose)
        1    0.000    0.000    0.000    0.000 threading.py:576(set)
       14    0.000    0.000    0.000    0.000 threading.py:59(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:631(Thread)
        9    0.000    0.000    0.000    0.000 threading.py:64(_note)
        1    0.000    0.000    0.000    0.000 threading.py:647(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:780(_set_ident)
        1    0.000    0.000    0.000    0.000 ticker.py:1043(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1072(FixedLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1118(NullLocator)
        2    0.000    0.000    0.000    0.000 ticker.py:1123(__call__)
        2    0.000    0.000    0.000    0.000 ticker.py:1126(tick_values)
        1    0.000    0.000    0.000    0.000 ticker.py:1138(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1218(Base)
        1    0.000    0.000    0.000    0.000 ticker.py:1259(MultipleLocator)
        6    0.000    0.000    0.000    0.000 ticker.py:1301(scale_range)
        1    0.000    0.000    0.000    0.000 ticker.py:1322(MaxNLocator)
       16    0.000    0.000    0.000    0.000 ticker.py:1333(__init__)
       32    0.000    0.000    0.000    0.000 ticker.py:1373(set_params)
        6    0.000    0.000    0.001    0.000 ticker.py:1403(bin_boundaries)
        2    0.000    0.000    0.000    0.000 ticker.py:1428(__call__)
        2    0.000    0.000    0.000    0.000 ticker.py:1432(tick_values)
        4    0.000    0.000    0.001    0.000 ticker.py:1445(view_limits)
        1    0.000    0.000    0.000    0.000 ticker.py:1495(LogLocator)
        1    0.002    0.002    0.011    0.011 ticker.py:150(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1631(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:171(_DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:1791(LogitLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1878(AutoLocator)
       16    0.000    0.000    0.000    0.000 ticker.py:1879(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:1883(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:193(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:1947(OldAutoLocator)
       64    0.000    0.000    0.000    0.000 ticker.py:196(set_axis)
        1    0.000    0.000    0.000    0.000 ticker.py:214(Formatter)
        2    0.000    0.000    0.000    0.000 ticker.py:237(set_locs)
        1    0.000    0.000    0.000    0.000 ticker.py:257(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:277(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:285(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:309(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:324(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:336(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:349(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:392(ScalarFormatter)
       16    0.000    0.000    0.000    0.000 ticker.py:403(__init__)
       16    0.000    0.000    0.000    0.000 ticker.py:426(set_useOffset)
       17    0.000    0.000    0.000    0.000 ticker.py:447(fix_minus)
       15    0.000    0.000    0.000    0.000 ticker.py:454(__call__)
        2    0.000    0.000    0.000    0.000 ticker.py:497(get_offset)
        2    0.000    0.000    0.000    0.000 ticker.py:528(set_locs)
        2    0.000    0.000    0.000    0.000 ticker.py:539(_set_offset)
        2    0.000    0.000    0.000    0.000 ticker.py:560(_set_orderOfMagnitude)
        2    0.000    0.000    0.000    0.000 ticker.py:586(_set_format)
       15    0.000    0.000    0.000    0.000 ticker.py:621(pprint_val)
        1    0.000    0.000    0.000    0.000 ticker.py:660(LogFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:749(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:781(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:829(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:852(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:943(Locator)
        2    0.000    0.000    0.000    0.000 ticker.py:989(raise_if_exceeds)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tkagg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tnc.py:33(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:146(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:148(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:179(Untokenizer)
        1    0.000    0.000    0.013    0.013 tokenize.py:23(<module>)
       19    0.000    0.000    0.000    0.000 tokenize.py:45(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:46(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:47(maybe)
        2    0.000    0.000    0.000    0.000 transforms.py:1009(_get_minposx)
        2    0.000    0.000    0.000    0.000 transforms.py:1013(_get_minposy)
      205    0.000    0.000    0.000    0.000 transforms.py:1017(get_points)
        1    0.000    0.000    0.000    0.000 transforms.py:1035(set)
        1    0.000    0.000    0.000    0.000 transforms.py:1059(TransformedBbox)
       23    0.000    0.000    0.000    0.000 transforms.py:1065(__init__)
       43    0.000    0.000    0.001    0.000 transforms.py:1090(get_points)
        1    0.000    0.000    0.000    0.000 transforms.py:1108(Transform)
      183    0.000    0.000    0.005    0.000 transforms.py:1151(__add__)
        4    0.000    0.000    0.000    0.000 transforms.py:1177(_iter_break_from_left_to_right)
       12    0.000    0.000    0.000    0.000 transforms.py:1190(depth)
        2    0.000    0.000    0.000    0.000 transforms.py:1204(contains_branch)
        2    0.000    0.000    0.000    0.000 transforms.py:1224(contains_branch_seperately)
      424    0.001    0.000    0.008    0.000 transforms.py:127(invalidate)
       46    0.000    0.000    0.002    0.000 transforms.py:1293(transform)
  789/424    0.002    0.000    0.008    0.000 transforms.py:138(_invalidate_internal)
        1    0.000    0.000    0.000    0.000 transforms.py:1381(get_matrix)
       42    0.000    0.000    0.003    0.000 transforms.py:1389(transform_point)
        6    0.000    0.000    0.001    0.000 transforms.py:1403(transform_path)
        6    0.000    0.000    0.000    0.000 transforms.py:1414(transform_path_affine)
       51    0.000    0.000    0.001    0.000 transforms.py:1426(transform_path_non_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1512(TransformWrapper)
        2    0.000    0.000    0.000    0.000 transforms.py:1528(__init__)
        2    0.000    0.000    0.000    0.000 transforms.py:1540(_init)
        2    0.000    0.000    0.000    0.000 transforms.py:1547(__eq__)
        4    0.000    0.000    0.000    0.000 transforms.py:1583(_set)
        2    0.000    0.000    0.001    0.000 transforms.py:1600(set)
      391    0.001    0.000    0.004    0.000 transforms.py:162(set_children)
      146    0.000    0.000    0.000    0.000 transforms.py:1620(_get_is_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1633(AffineBase)
     1316    0.002    0.000    0.010    0.000 transforms.py:1640(__init__)
       87    0.000    0.000    0.000    0.000 transforms.py:1644(__array__)
      8/7    0.000    0.000    0.000    0.000 transforms.py:1656(__eq__)
      100    0.000    0.000    0.001    0.000 transforms.py:1661(transform)
        2    0.000    0.000    0.000    0.000 transforms.py:1670(transform_non_affine)
        6    0.000    0.000    0.000    0.000 transforms.py:1678(transform_path_affine)
        2    0.000    0.000    0.000    0.000 transforms.py:1683(transform_path_non_affine)
      114    0.000    0.000    0.000    0.000 transforms.py:1687(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:1692(Affine2DBase)
       84    0.000    0.000    0.001    0.000 transforms.py:1713(frozen)
        8    0.000    0.000    0.000    0.000 transforms.py:1717(_get_is_separable)
      106    0.000    0.000    0.001    0.000 transforms.py:1741(transform_affine)
        8    0.000    0.000    0.000    0.000 transforms.py:1748(transform_point)
       12    0.000    0.000    0.001    0.000 transforms.py:1769(inverted)
        1    0.000    0.000    0.000    0.000 transforms.py:1781(Affine2D)
      483    0.001    0.000    0.008    0.000 transforms.py:1786(__init__)
      387    0.000    0.000    0.000    0.000 transforms.py:1831(get_matrix)
       25    0.000    0.000    0.002    0.000 transforms.py:1880(clear)
       46    0.000    0.000    0.001    0.000 transforms.py:1888(rotate)
       46    0.000    0.000    0.001    0.000 transforms.py:1905(rotate_deg)
       23    0.000    0.000    0.001    0.000 transforms.py:1925(rotate_deg_around)
       85    0.000    0.000    0.002    0.000 transforms.py:1935(translate)
      260    0.001    0.000    0.007    0.000 transforms.py:1950(scale)
        1    0.000    0.000    0.000    0.000 transforms.py:2009(IdentityTransform)
       22    0.000    0.000    0.000    0.000 transforms.py:2023(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2037(transform_path)
        1    0.000    0.000    0.000    0.000 transforms.py:2047(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:2055(BlendedGenericTransform)
        2    0.000    0.000    0.000    0.000 transforms.py:2068(__init__)
       30    0.000    0.000    0.000    0.000 transforms.py:2108(_get_is_affine)
       96    0.000    0.000    0.000    0.000 transforms.py:2123(transform_non_affine)
       81    0.000    0.000    0.000    0.000 transforms.py:2154(get_affine)
        1    0.000    0.000    0.000    0.000 transforms.py:2171(BlendedAffine2D)
        6    0.000    0.000    0.000    0.000 transforms.py:2181(__init__)
        2    0.000    0.000    0.000    0.000 transforms.py:2211(__eq__)
       22    0.000    0.000    0.000    0.000 transforms.py:2227(get_matrix)
        8    0.000    0.000    0.000    0.000 transforms.py:2244(blended_transform_factory)
        1    0.000    0.000    0.000    0.000 transforms.py:2258(CompositeGenericTransform)
      147    0.000    0.000    0.003    0.000 transforms.py:2268(__init__)
      2/1    0.000    0.000    0.000    0.000 transforms.py:2292(frozen)
  164/101    0.000    0.000    0.002    0.000 transforms.py:2300(_invalidate_internal)
      7/5    0.000    0.000    0.000    0.000 transforms.py:2315(__eq__)
        4    0.000    0.000    0.000    0.000 transforms.py:2321(_iter_break_from_left_to_right)
      8/4    0.000    0.000    0.000    0.000 transforms.py:2327(depth)
  300/173    0.000    0.000    0.000    0.000 transforms.py:2331(_get_is_affine)
       46    0.000    0.000    0.002    0.000 transforms.py:2346(transform_affine)
       48    0.000    0.000    0.000    0.000 transforms.py:2350(transform_non_affine)
        8    0.000    0.000    0.000    0.000 transforms.py:2360(transform_path_non_affine)
    83/57    0.000    0.000    0.002    0.000 transforms.py:2370(get_affine)
      8/4    0.000    0.000    0.001    0.000 transforms.py:2378(inverted)
        1    0.000    0.000    0.000    0.000 transforms.py:2387(CompositeAffine2D)
       39    0.000    0.000    0.001    0.000 transforms.py:2394(__init__)
       36    0.000    0.000    0.000    0.000 transforms.py:2438(get_matrix)
      185    0.000    0.000    0.004    0.000 transforms.py:2449(composite_transform_factory)
        1    0.000    0.000    0.000    0.000 transforms.py:2476(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:248(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2520(BboxTransformTo)
       29    0.000    0.000    0.000    0.000 transforms.py:2528(__init__)
    44/43    0.000    0.000    0.000    0.000 transforms.py:2545(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2560(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2584(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2591(__init__)
       17    0.000    0.000    0.000    0.000 transforms.py:2604(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2621(ScaledTranslation)
       87    0.000    0.000    0.002    0.000 transforms.py:2626(__init__)
       31    0.000    0.000    0.000    0.000 transforms.py:2637(get_matrix)
        1    0.000    0.000    0.000    0.000 transforms.py:2650(TransformedPath)
       53    0.000    0.000    0.001    0.000 transforms.py:2663(__init__)
       49    0.000    0.000    0.002    0.000 transforms.py:2680(_revalidate)
       30    0.000    0.000    0.002    0.000 transforms.py:2694(get_transformed_points_and_affine)
       19    0.000    0.000    0.001    0.000 transforms.py:2705(get_transformed_path_and_affine)
       49    0.000    0.000    0.000    0.000 transforms.py:2721(get_affine)
       14    0.000    0.000    0.000    0.000 transforms.py:2725(nonsingular)
        2    0.000    0.000    0.000    0.000 transforms.py:277(frozen)
       30    0.000    0.000    0.000    0.000 transforms.py:2777(interval_contains)
        6    0.000    0.000    0.000    0.000 transforms.py:281(__array__)
       22    0.000    0.000    0.000    0.000 transforms.py:291(_get_x0)
       23    0.000    0.000    0.000    0.000 transforms.py:298(_get_y0)
        1    0.001    0.001    0.010    0.010 transforms.py:30(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:326(_get_p1)
        1    0.000    0.000    0.000    0.000 transforms.py:348(_get_ymax)
       23    0.000    0.000    0.000    0.000 transforms.py:366(_get_intervalx)
       19    0.000    0.000    0.000    0.000 transforms.py:373(_get_intervaly)
       11    0.000    0.000    0.000    0.000 transforms.py:380(_get_width)
       11    0.000    0.000    0.000    0.000 transforms.py:387(_get_height)
    72/68    0.000    0.000    0.001    0.000 transforms.py:401(_get_bounds)
        2    0.000    0.000    0.000    0.000 transforms.py:408(_get_extents)
       20    0.000    0.000    0.001    0.000 transforms.py:545(anchored)
        1    0.000    0.000    0.000    0.000 transforms.py:58(TransformNode)
        2    0.000    0.000    0.000    0.000 transforms.py:645(count_contains)
        2    0.000    0.000    0.000    0.000 transforms.py:663(count_overlaps)
       20    0.000    0.000    0.000    0.000 transforms.py:685(padded)
       15    0.000    0.000    0.000    0.000 transforms.py:693(translated)
        7    0.000    0.000    0.001    0.000 transforms.py:722(union)
        1    0.000    0.000    0.000    0.000 transforms.py:775(Bbox)
      137    0.001    0.000    0.003    0.000 transforms.py:780(__init__)
       21    0.000    0.000    0.000    0.000 transforms.py:811(unit)
        1    0.000    0.000    0.000    0.000 transforms.py:819(null)
       52    0.000    0.000    0.002    0.000 transforms.py:827(from_bounds)
       56    0.000    0.000    0.002    0.000 transforms.py:837(from_extents)
     1686    0.003    0.000    0.011    0.000 transforms.py:86(__init__)
        2    0.000    0.000    0.000    0.000 transforms.py:897(update_from_path)
        2    0.000    0.000    0.000    0.000 transforms.py:987(_set_intervalx)
        2    0.000    0.000    0.000    0.000 transforms.py:992(_set_intervaly)
        1    0.000    0.000    0.000    0.000 trf.py:95(<module>)
        1    0.000    0.000    0.000    0.000 trf_linear.py:2(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:11(Triangulation)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:12(TriContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trifinder.py:11(TriFinder)
        1    0.000    0.000    0.000    0.000 trifinder.py:29(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1028(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1096(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1105(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1189(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1247(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:19(TriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:241(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:297(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:3(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:610(_ReducedHCT_Element)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:14(TriRefiner)
        1    0.000    0.000    0.000    0.000 trirefine.py:3(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:51(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 tritools.py:13(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 tritools.py:3(<module>)
      337    0.002    0.000    0.002    0.000 twodim_base.py:192(eye)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.000    0.000    0.001    0.001 type1font.py:23(<module>)
        1    0.000    0.000    0.001    0.001 type1font.py:44(Type1Font)
        1    0.000    0.000    0.040    0.040 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:104(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:175(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:215(tzfile)
        6    0.000    0.000    0.000    0.000 tz.py:31(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 tz.py:48(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:507(tzrange)
        1    0.000    0.000    0.000    0.000 tz.py:587(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:663(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:674(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:73(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:738(tzical)
        1    0.001    0.001    0.001    0.001 tz.py:9(<module>)
        1    0.000    0.000    0.000    0.000 tzwin.py:2(<module>)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:36(getregentry)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:8(<module>)
        1    0.000    0.000    0.000    0.000 units.py:117(Registry)
        1    0.000    0.000    0.000    0.000 units.py:121(__init__)
    56/38    0.000    0.000    0.001    0.000 units.py:125(get_converter)
        1    0.000    0.000    0.000    0.000 units.py:44(<module>)
        1    0.000    0.000    0.000    0.000 units.py:54(AxisInfo)
        1    0.000    0.000    0.000    0.000 units.py:75(ConversionInterface)
        1    0.000    0.000    0.000    0.000 urllib.py:1004(addinfo)
        1    0.000    0.000    0.000    0.000 urllib.py:1014(addinfourl)
        1    0.000    0.000    0.000    0.000 urllib.py:114(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 urllib.py:120(URLopener)
      485    0.000    0.000    0.000    0.000 urllib.py:1217(<genexpr>)
        1    0.000    0.000    0.001    0.001 urllib.py:23(<module>)
        1    0.000    0.000    0.000    0.000 urllib.py:616(FancyURLopener)
        1    0.000    0.000    0.000    0.000 urllib.py:862(ftpwrapper)
        1    0.000    0.000    0.000    0.000 urllib.py:955(addbase)
        1    0.000    0.000    0.000    0.000 urllib.py:984(addclosehook)
        1    0.000    0.000    0.000    0.000 urllib2.py:1085(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1103(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1115(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1225(HTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1233(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1245(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:1263(UnknownHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1327(FileHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1379(FTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1439(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:164(URLError)
        1    0.000    0.000    0.000    0.000 urllib2.py:177(HTTPError)
        1    0.000    0.000    0.000    0.000 urllib2.py:224(Request)
        1    0.000    0.000    0.000    0.000 urllib2.py:336(OpenerDirector)
        1    0.000    0.000    0.000    0.000 urllib2.py:518(BaseHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:537(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:554(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:558(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:735(ProxyHandler)
        1    0.001    0.001    0.007    0.007 urllib2.py:76(<module>)
        1    0.000    0.000    0.000    0.000 urllib2.py:778(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 urllib2.py:842(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.000    0.000 urllib2.py:852(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:902(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:913(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:942(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urlparse.py:121(SplitResult)
        1    0.000    0.000    0.000    0.000 urlparse.py:129(ParseResult)
        1    0.000    0.000    0.002    0.002 urlparse.py:29(<module>)
      485    0.000    0.000    0.000    0.000 urlparse.py:332(<genexpr>)
        1    0.000    0.000    0.000    0.000 urlparse.py:73(ResultMixin)
       23    0.000    0.000    0.000    0.000 utf_8.py:15(decode)
        1    0.000    0.000    0.003    0.003 util.py:1(<module>)
        2    0.000    0.000    0.001    0.000 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1002(SafeEval)
       18    0.000    0.000    0.000    0.000 utils.py:117(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:1580(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1612(WarningManager)
        1    0.000    0.000    0.000    0.000 utils.py:1841(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:1881(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:37(KnownFailureException)
        1    0.001    0.001    0.008    0.008 utils.py:4(<module>)
       18    0.000    0.000    0.000    0.000 utils.py:51(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:56(_Deprecate)
       18    0.000    0.000    0.000    0.000 utils.py:68(__init__)
       18    0.000    0.000    0.000    0.000 utils.py:73(__call__)
        1    0.000    0.000    0.000    0.000 version.py:228(LooseVersion)
        6    0.000    0.000    0.000    0.000 version.py:263(__init__)
        6    0.000    0.000    0.000    0.000 version.py:268(parse)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
       58    0.000    0.000    0.000    0.000 version.py:273(<lambda>)
        3    0.000    0.000    0.000    0.000 version.py:292(__cmp__)
        1    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 version.py:32(Version)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
        1    0.000    0.000    0.001    0.001 version.py:63(StrictVersion)
        2    0.000    0.000    0.000    0.000 warnings.py:15(warnpy3k)
        3    0.000    0.000    0.000    0.000 warnings.py:340(__init__)
        3    0.000    0.000    0.000    0.000 warnings.py:361(__enter__)
        3    0.000    0.000    0.000    0.000 warnings.py:377(__exit__)
        5    0.000    0.000    0.001    0.000 warnings.py:67(filterwarnings)
        2    0.000    0.000    0.000    0.000 warnings.py:96(simplefilter)
      608    0.001    0.000    0.002    0.000 weakref.py:105(__setitem__)
     1004    0.002    0.000    0.004    0.000 weakref.py:183(itervalues)
      608    0.000    0.000    0.001    0.000 weakref.py:277(__new__)
      608    0.001    0.000    0.001    0.000 weakref.py:282(__init__)
       22    0.000    0.000    0.000    0.000 weakref.py:297(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:329(__getitem__)
       21    0.000    0.000    0.000    0.000 weakref.py:335(__setitem__)
       21    0.000    0.000    0.000    0.000 weakref.py:367(__contains__)
     1689    0.005    0.000    0.008    0.000 weakref.py:47(__init__)
      342    0.000    0.000    0.000    0.000 weakref.py:55(remove)
      639    0.000    0.000    0.000    0.000 weakref.py:68(_commit_removals)
        1    0.003    0.003    0.012    0.012 widgets.py:10(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1016(MultiCursor)
        1    0.000    0.000    0.000    0.000 widgets.py:1136(_SelectorWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:1365(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:138(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1574(ToolHandles)
        1    0.000    0.000    0.000    0.000 widgets.py:1633(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2050(EllipseSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2121(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:2207(Lasso)
        1    0.000    0.000    0.000    0.000 widgets.py:264(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:27(LockDraw)
        2    0.000    0.000    0.000    0.000 widgets.py:37(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:475(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:625(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:65(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:773(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:922(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:96(AxesWidget)
        3    0.000    0.000    0.000    0.000 windowing.py:21(GetForegroundWindow)
        3    0.000    0.000    0.000    0.000 windowing.py:23(SetForegroundWindow)
        1    0.000    0.000    0.000    0.000 windowing.py:26(FocusManager)
        3    0.000    0.000    0.000    0.000 windowing.py:27(__init__)
        3    0.000    0.000    0.000    0.000 windowing.py:30(__del__)
        1    0.000    0.000    0.000    0.000 windowing.py:8(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:20(RootResults)
  307/305    0.004    0.000    0.018    0.000 {__import__}
        2    0.000    0.000    0.000    0.000 {_codecs.charmap_build}
        1    0.000    0.000    0.000    0.000 {_codecs.charmap_decode}
       21    0.000    0.000    0.000    0.000 {_codecs.charmap_encode}
       79    0.000    0.000    0.000    0.000 {_codecs.utf_8_decode}
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        2    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {_ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
       12    0.000    0.000    0.000    0.000 {_functools.reduce}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
